params,episode,cumulative_reward,mean_waiting_time
"start_epsilon:0.8,decay_rate:0.03",49,-800.0,3.509754916095548
"start_epsilon:0.8,decay_rate:0.03",50,901.0,3.6610561624885145
"start_epsilon:0.8,decay_rate:0.03",51,-39.0,3.2348299891318435
"start_epsilon:0.8,decay_rate:0.03",52,0.0,3.2378428865246094
"start_epsilon:0.8,decay_rate:0.03",53,47.0,3.0621782735136938
"start_epsilon:0.8,decay_rate:0.03",54,-319.0,3.7774231710992554
"start_epsilon:0.8,decay_rate:0.03",55,286.0,3.675523982105197
"start_epsilon:0.8,decay_rate:0.03",56,-203.0,3.110537515215472
"start_epsilon:0.8,decay_rate:0.03",57,-343.0,2.832834269423421
"start_epsilon:0.8,decay_rate:0.03",58,466.0,2.7770856984520473
"start_epsilon:0.8,decay_rate:0.03",59,21.0,2.7807894749031363
"start_epsilon:0.8,decay_rate:0.03",60,-1.0,3.1370515811285666
"start_epsilon:0.8,decay_rate:0.03",61,-117.0,2.5326240293676943
"start_epsilon:0.8,decay_rate:0.03",62,62.0,2.8841564237914548
"start_epsilon:0.8,decay_rate:0.03",63,120.0,2.6431044974996754
"start_epsilon:0.8,decay_rate:0.03",64,-72.0,2.4493393159209105
"start_epsilon:0.8,decay_rate:0.03",65,38.0,2.5128709716068194
"start_epsilon:0.8,decay_rate:0.03",66,49.0,2.637954382456011
"start_epsilon:0.8,decay_rate:0.03",67,-196.0,2.528876231136142
"start_epsilon:0.8,decay_rate:0.03",68,173.0,3.0937217009848004
"start_epsilon:0.8,decay_rate:0.03",69,37.0,2.3452511792323407
"start_epsilon:0.8,decay_rate:0.03",70,-48.0,2.378533777933978
"start_epsilon:0.8,decay_rate:0.03",71,9.0,2.3825172986618277
"start_epsilon:0.8,decay_rate:0.03",72,1.0,2.469314170892538
"start_epsilon:0.8,decay_rate:0.03",73,-78.0,2.389436568802929
"start_epsilon:0.8,decay_rate:0.03",74,12.0,2.3231294459626914
"start_epsilon:0.8,decay_rate:0.03",75,59.0,2.3477630612837994
"start_epsilon:0.8,decay_rate:0.03",76,16.0,2.3653903179157973
"start_epsilon:0.8,decay_rate:0.03",77,26.0,2.0905774862456106
"start_epsilon:0.8,decay_rate:0.03",78,-47.0,2.2526949701601358
"start_epsilon:0.8,decay_rate:0.03",79,-5.0,2.069964753636647
"start_epsilon:0.8,decay_rate:0.03",80,-177.0,2.1805132889462713
"start_epsilon:0.8,decay_rate:0.03",81,135.0,2.072944587387914
"start_epsilon:0.8,decay_rate:0.03",82,-245.0,2.077552229309931
"start_epsilon:0.8,decay_rate:0.03",83,255.0,2.2719526147314033
"start_epsilon:0.8,decay_rate:0.03",84,61.0,2.2563749282385595
